path,name,ArrayDimensions,DataType,DataTypeString,DecimalPoint,NodeClass,NodeID,NodePath,blockId,category,code,index,mqtt_publish,opcua_subscribe,read_enable,read_period,read_time,return_time,s7_bit,s7_db,s7_size,s7_start,timed_clear,timed_clear_time,value
/Equipment/0_2_MC/Control/Reset,Reset,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Reset""",/0_2_MC/Control/Reset,0,MC,Control_Reset,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Buzzer_OFF,Buzzer_OFF,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Buzzer_OFF""",/0_2_MC/Control/Buzzer_OFF,0,MC,Control_Buzzer_OFF,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Retry,Retry,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Retry""",/0_2_MC/Control/Retry,0,MC,Control_Retry,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/ByPass,ByPass,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""ByPass""",/0_2_MC/Control/ByPass,0,MC,Control_ByPass,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Wafer_Data_Clean,Wafer_Data_Clean,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Wafer_Data_Clean""",/0_2_MC/Control/Wafer_Data_Clean,0,MC,Control_Wafer_Data_Clean,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/CWD_Funtion_Enable,CWD_Funtion_Enable,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""CWD_Funtion_Enable""",/0_2_MC/Control/CWD_Funtion_Enable,0,MC,Control_CWD_Funtion_Enable,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean,Module_Wafer_Date_Clean,20,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""",/0_2_MC/Control/Module_Wafer_Date_Clean,0,MC,Control_Module_Wafer_Date_Clean,2,False,False,False,20,0,0,0,0,1,0,False,1000,0
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/0,0,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[0]",/0_2_MC/Control/Module_Wafer_Date_Clean/0,0,MC,Control_Module_Wafer_Date_Clean_0,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/1,1,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[1]",/0_2_MC/Control/Module_Wafer_Date_Clean/1,0,MC,Control_Module_Wafer_Date_Clean_1,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Module_Wafer_Date_Clean/2,2,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Module_Wafer_Date_Clean""[2]",/0_2_MC/Control/Module_Wafer_Date_Clean/2,0,MC,Control_Module_Wafer_Date_Clean_2,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
